Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,30,68,76,75,64,66
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,40,77,78,77,76,71
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,50,86,82,74,86,84
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,60,91,86,81,90,88
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,70,92,87,87,92,88
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,80,92,,,,86
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,90,92,,,,88
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,100,92,,,,87
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,110,92,,,,89
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,120,92,,,,91
Consistency_Coreset,Consistency,Coreset,20,74,74,74,74,74
Consistency_Coreset,Consistency,Coreset,30,74,75,75,75,74
Consistency_Coreset,Consistency,Coreset,40,87,75,89,74,91
Consistency_Coreset,Consistency,Coreset,50,89,74,90,89,91
Consistency_Coreset,Consistency,Coreset,60,91,82,92,90,91
Consistency_Coreset,Consistency,Coreset,70,91,81,93,91,92
Consistency_Coreset,Consistency,Coreset,80,93,92,94,90,92
Consistency_Coreset,Consistency,Coreset,90,92,92,95,91,94
Consistency_Coreset,Consistency,Coreset,100,94,90,92,92,94
Consistency_Coreset,Consistency,Coreset,110,94,93,93,93,94
Consistency_Coreset,Consistency,Coreset,120,95,93,94,93,95
Entropy_Coreset,Entropy,Coreset,20,71,71,71,71,71
Entropy_Coreset,Entropy,Coreset,30,78,66,72,73,70
Entropy_Coreset,Entropy,Coreset,40,81,79,81,82,77
Entropy_Coreset,Entropy,Coreset,50,86,80,90,80,85
Entropy_Coreset,Entropy,Coreset,60,87,86,90,93,88
Entropy_Coreset,Entropy,Coreset,70,85,87,91,93,90
Entropy_Coreset,Entropy,Coreset,80,,89,92,,
Entropy_Coreset,Entropy,Coreset,90,,90,93,,
Entropy_Coreset,Entropy,Coreset,100,,92,94,,
Entropy_Coreset,Entropy,Coreset,110,,93,94,,
Entropy_Coreset,Entropy,Coreset,120,,94,93,,
Margin_Coreset,Margin,Coreset,20,65,65,65,65,65
Margin_Coreset,Margin,Coreset,30,72,72,77,74,72
Margin_Coreset,Margin,Coreset,40,80,79,85,90,79
Margin_Coreset,Margin,Coreset,50,78,80,89,87,77
Margin_Coreset,Margin,Coreset,60,90,90,88,88,89
Margin_Coreset,Margin,Coreset,70,92,93,91,90,92
Margin_Coreset,Margin,Coreset,80,93,93,91,91,92
Margin_Coreset,Margin,Coreset,90,94,93,93,93,94
Margin_Coreset,Margin,Coreset,100,95,93,92,93,95
Margin_Coreset,Margin,Coreset,110,95,94,93,94,94
Margin_Coreset,Margin,Coreset,120,94,95,93,95,95
BALD_Coreset,BALD,Coreset,20,66,66,66,66,66
BALD_Coreset,BALD,Coreset,30,66,70,64,71,63
BALD_Coreset,BALD,Coreset,40,70,85,75,80,68
BALD_Coreset,BALD,Coreset,50,72,86,84,86,87
BALD_Coreset,BALD,Coreset,60,86,89,87,88,88
BALD_Coreset,BALD,Coreset,70,89,92,90,90,88
BALD_Coreset,BALD,Coreset,80,90,,91,,
BALD_Coreset,BALD,Coreset,90,92,,93,,
BALD_Coreset,BALD,Coreset,100,93,,93,,
BALD_Coreset,BALD,Coreset,110,94,,93,,
BALD_Coreset,BALD,Coreset,120,94,,95,,
VAAL_Coreset,VAAL,Coreset,20,56,56,56,56,56
VAAL_Coreset,VAAL,Coreset,30,77,75,59,74,63
VAAL_Coreset,VAAL,Coreset,40,83,75,68,73,76
VAAL_Coreset,VAAL,Coreset,50,78,72,77,80,86
VAAL_Coreset,VAAL,Coreset,60,87,79,81,84,80
VAAL_Coreset,VAAL,Coreset,70,90,86,83,89,86
VAAL_Coreset,VAAL,Coreset,80,92,87,86,90,86
VAAL_Coreset,VAAL,Coreset,90,92,89,90,91,87
VAAL_Coreset,VAAL,Coreset,100,92,90,89,93,90
VAAL_Coreset,VAAL,Coreset,110,93,90,89,93,91
VAAL_Coreset,VAAL,Coreset,120,93,90,90,94,93
Coreset_Coreset,Coreset,Coreset,20,72,72,72,72,72
Coreset_Coreset,Coreset,Coreset,30,84,87,85,83,86
Coreset_Coreset,Coreset,Coreset,40,89,88,90,87,91
Coreset_Coreset,Coreset,Coreset,50,89,90,91,90,92
Coreset_Coreset,Coreset,Coreset,60,91,92,93,93,93
Coreset_Coreset,Coreset,Coreset,70,93,92,94,93,94
Coreset_Coreset,Coreset,Coreset,80,95,94,95,94,95
Coreset_Coreset,Coreset,Coreset,90,94,94,94,95,94
Coreset_Coreset,Coreset,Coreset,100,95,94,95,95,95
Coreset_Coreset,Coreset,Coreset,110,96,94,95,95,94
Coreset_Coreset,Coreset,Coreset,120,96,95,95,95,96
