Method,Init_Method,AL_Method,Episode,TestAccuracy
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,85.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,84.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,88.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,89.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,85.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,83.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,85.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,84.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,10,80.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,83.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,79.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,83.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,84.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,84.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,85.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,86.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,86.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,86.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,90.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,10,66.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,20,73.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,30,74.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,40,79.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,50,78.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,60,80.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,70,78.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,80,73.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,90,75.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,100,81.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,110,83.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,10,66.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,20,68.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,30,76.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,40,78.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,50,75.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,60,76.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,70,80.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,80,83.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,90,82.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,100,84.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,110,82.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,10,66.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,20,71.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,30,76.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,40,78.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,50,83.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,60,84.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,70,86.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,80,84.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,90,88.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,100,87.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,110,85.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,10,66.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,20,78.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,30,83.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,40,84.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,50,83.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,60,84.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,70,88.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,80,88.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,90,85.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,100,87.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,110,87.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,10,66.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,20,69.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,30,78.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,40,80.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,50,85.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,60,87.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,70,89.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,80,89.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,90,86.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,100,87.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,110,86.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,10,41.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,20,63.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,30,74.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,40,75.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,50,74.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,60,75.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,70,72.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,80,73.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,90,68.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,100,70.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,110,68.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,10,41.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,20,70.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,30,72.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,40,79.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,50,75.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,60,78.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,70,83.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,80,85.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,90,86.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,100,88.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,110,86.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,10,41.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,20,56.00000000000001
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,30,55.00000000000001
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,40,76.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,50,79.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,60,81.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,70,82.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,80,83.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,90,84.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,100,85.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,110,86.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,10,41.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,20,68.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,30,69.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,40,73.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,50,76.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,60,77.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,70,79.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,80,83.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,90,82.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,100,84.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,110,82.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,10,41.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,20,53.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,30,75.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,40,75.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,50,76.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,60,75.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,70,76.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,80,80.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,90,80.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,100,78.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,110,76.0
Consistency_Coreset,Consistency,Coreset,10,66.0
Consistency_Coreset,Consistency,Coreset,20,73.0
Consistency_Coreset,Consistency,Coreset,30,71.0
Consistency_Coreset,Consistency,Coreset,40,83.0
Consistency_Coreset,Consistency,Coreset,50,83.0
Consistency_Coreset,Consistency,Coreset,60,84.0
Consistency_Coreset,Consistency,Coreset,70,84.0
Consistency_Coreset,Consistency,Coreset,80,88.0
Consistency_Coreset,Consistency,Coreset,90,89.0
Consistency_Coreset,Consistency,Coreset,100,89.0
Consistency_Coreset,Consistency,Coreset,110,89.0
Consistency_Coreset,Consistency,Coreset,10,66.0
Consistency_Coreset,Consistency,Coreset,20,73.0
Consistency_Coreset,Consistency,Coreset,30,74.0
Consistency_Coreset,Consistency,Coreset,40,73.0
Consistency_Coreset,Consistency,Coreset,50,74.0
Consistency_Coreset,Consistency,Coreset,60,79.0
Consistency_Coreset,Consistency,Coreset,70,78.0
Consistency_Coreset,Consistency,Coreset,80,78.0
Consistency_Coreset,Consistency,Coreset,90,84.0
Consistency_Coreset,Consistency,Coreset,100,87.0
Consistency_Coreset,Consistency,Coreset,110,80.0
Consistency_Coreset,Consistency,Coreset,10,66.0
Consistency_Coreset,Consistency,Coreset,20,69.0
Consistency_Coreset,Consistency,Coreset,30,73.0
Consistency_Coreset,Consistency,Coreset,40,78.0
Consistency_Coreset,Consistency,Coreset,50,83.0
Consistency_Coreset,Consistency,Coreset,60,84.0
Consistency_Coreset,Consistency,Coreset,70,84.0
Consistency_Coreset,Consistency,Coreset,80,87.0
Consistency_Coreset,Consistency,Coreset,90,86.0
Consistency_Coreset,Consistency,Coreset,100,87.0
Consistency_Coreset,Consistency,Coreset,110,89.0
Consistency_Coreset,Consistency,Coreset,10,66.0
Consistency_Coreset,Consistency,Coreset,20,77.0
Consistency_Coreset,Consistency,Coreset,30,74.0
Consistency_Coreset,Consistency,Coreset,40,78.0
Consistency_Coreset,Consistency,Coreset,50,80.0
Consistency_Coreset,Consistency,Coreset,60,81.0
Consistency_Coreset,Consistency,Coreset,70,87.0
Consistency_Coreset,Consistency,Coreset,80,84.0
Consistency_Coreset,Consistency,Coreset,90,86.0
Consistency_Coreset,Consistency,Coreset,100,88.0
Consistency_Coreset,Consistency,Coreset,110,88.0
Consistency_Coreset,Consistency,Coreset,10,66.0
Consistency_Coreset,Consistency,Coreset,20,73.0
Consistency_Coreset,Consistency,Coreset,30,69.0
Consistency_Coreset,Consistency,Coreset,40,84.0
Consistency_Coreset,Consistency,Coreset,50,84.0
Consistency_Coreset,Consistency,Coreset,60,84.0
Consistency_Coreset,Consistency,Coreset,70,86.0
Consistency_Coreset,Consistency,Coreset,80,91.0
Consistency_Coreset,Consistency,Coreset,90,90.0
Consistency_Coreset,Consistency,Coreset,100,90.0
Consistency_Coreset,Consistency,Coreset,110,90.0
Entropy_Coreset,Entropy,Coreset,10,51.0
Entropy_Coreset,Entropy,Coreset,20,61.0
Entropy_Coreset,Entropy,Coreset,30,62.0
Entropy_Coreset,Entropy,Coreset,40,56.99999999999999
Entropy_Coreset,Entropy,Coreset,50,61.0
Entropy_Coreset,Entropy,Coreset,60,73.0
Entropy_Coreset,Entropy,Coreset,70,79.0
Entropy_Coreset,Entropy,Coreset,80,82.0
Entropy_Coreset,Entropy,Coreset,90,79.0
Entropy_Coreset,Entropy,Coreset,100,84.0
Entropy_Coreset,Entropy,Coreset,110,86.0
Entropy_Coreset,Entropy,Coreset,10,51.0
Entropy_Coreset,Entropy,Coreset,20,49.0
Entropy_Coreset,Entropy,Coreset,30,64.0
Entropy_Coreset,Entropy,Coreset,40,70.0
Entropy_Coreset,Entropy,Coreset,50,74.0
Entropy_Coreset,Entropy,Coreset,60,79.0
Entropy_Coreset,Entropy,Coreset,70,78.0
Entropy_Coreset,Entropy,Coreset,80,83.0
Entropy_Coreset,Entropy,Coreset,90,81.0
Entropy_Coreset,Entropy,Coreset,100,83.0
Entropy_Coreset,Entropy,Coreset,110,82.0
Entropy_Coreset,Entropy,Coreset,10,51.0
Entropy_Coreset,Entropy,Coreset,20,55.00000000000001
Entropy_Coreset,Entropy,Coreset,30,60.0
Entropy_Coreset,Entropy,Coreset,40,62.0
Entropy_Coreset,Entropy,Coreset,50,67.0
Entropy_Coreset,Entropy,Coreset,60,73.0
Entropy_Coreset,Entropy,Coreset,70,74.0
Entropy_Coreset,Entropy,Coreset,80,74.0
Entropy_Coreset,Entropy,Coreset,90,75.0
Entropy_Coreset,Entropy,Coreset,100,80.0
Entropy_Coreset,Entropy,Coreset,110,82.0
Entropy_Coreset,Entropy,Coreset,10,51.0
Entropy_Coreset,Entropy,Coreset,20,65.0
Entropy_Coreset,Entropy,Coreset,30,69.0
Entropy_Coreset,Entropy,Coreset,40,76.0
Entropy_Coreset,Entropy,Coreset,50,74.0
Entropy_Coreset,Entropy,Coreset,60,75.0
Entropy_Coreset,Entropy,Coreset,70,77.0
Entropy_Coreset,Entropy,Coreset,80,75.0
Entropy_Coreset,Entropy,Coreset,90,73.0
Entropy_Coreset,Entropy,Coreset,100,76.0
Entropy_Coreset,Entropy,Coreset,110,86.0
Entropy_Coreset,Entropy,Coreset,10,51.0
Entropy_Coreset,Entropy,Coreset,20,56.99999999999999
Entropy_Coreset,Entropy,Coreset,30,64.0
Entropy_Coreset,Entropy,Coreset,40,65.0
Entropy_Coreset,Entropy,Coreset,50,78.0
Entropy_Coreset,Entropy,Coreset,60,81.0
Entropy_Coreset,Entropy,Coreset,70,83.0
Entropy_Coreset,Entropy,Coreset,80,85.0
Entropy_Coreset,Entropy,Coreset,90,84.0
Entropy_Coreset,Entropy,Coreset,100,85.0
Entropy_Coreset,Entropy,Coreset,110,86.0
Margin_Coreset,Margin,Coreset,10,67.0
Margin_Coreset,Margin,Coreset,20,76.0
Margin_Coreset,Margin,Coreset,30,80.0
Margin_Coreset,Margin,Coreset,40,76.0
Margin_Coreset,Margin,Coreset,50,75.0
Margin_Coreset,Margin,Coreset,60,78.0
Margin_Coreset,Margin,Coreset,70,79.0
Margin_Coreset,Margin,Coreset,80,82.0
Margin_Coreset,Margin,Coreset,90,75.0
Margin_Coreset,Margin,Coreset,100,81.0
Margin_Coreset,Margin,Coreset,110,89.0
Margin_Coreset,Margin,Coreset,10,67.0
Margin_Coreset,Margin,Coreset,20,75.0
Margin_Coreset,Margin,Coreset,30,74.0
Margin_Coreset,Margin,Coreset,40,80.0
Margin_Coreset,Margin,Coreset,50,79.0
Margin_Coreset,Margin,Coreset,60,80.0
Margin_Coreset,Margin,Coreset,70,89.0
Margin_Coreset,Margin,Coreset,80,89.0
Margin_Coreset,Margin,Coreset,90,90.0
Margin_Coreset,Margin,Coreset,100,91.0
Margin_Coreset,Margin,Coreset,110,91.0
Margin_Coreset,Margin,Coreset,10,67.0
Margin_Coreset,Margin,Coreset,20,72.0
Margin_Coreset,Margin,Coreset,30,81.0
Margin_Coreset,Margin,Coreset,40,78.0
Margin_Coreset,Margin,Coreset,50,77.0
Margin_Coreset,Margin,Coreset,60,78.0
Margin_Coreset,Margin,Coreset,70,77.0
Margin_Coreset,Margin,Coreset,80,82.0
Margin_Coreset,Margin,Coreset,90,80.0
Margin_Coreset,Margin,Coreset,100,87.0
Margin_Coreset,Margin,Coreset,110,88.0
Margin_Coreset,Margin,Coreset,10,67.0
Margin_Coreset,Margin,Coreset,20,74.0
Margin_Coreset,Margin,Coreset,30,77.0
Margin_Coreset,Margin,Coreset,40,74.0
Margin_Coreset,Margin,Coreset,50,86.0
Margin_Coreset,Margin,Coreset,60,85.0
Margin_Coreset,Margin,Coreset,70,88.0
Margin_Coreset,Margin,Coreset,80,87.0
Margin_Coreset,Margin,Coreset,90,87.0
Margin_Coreset,Margin,Coreset,100,90.0
Margin_Coreset,Margin,Coreset,110,89.0
Margin_Coreset,Margin,Coreset,10,67.0
Margin_Coreset,Margin,Coreset,20,73.0
Margin_Coreset,Margin,Coreset,30,73.0
Margin_Coreset,Margin,Coreset,40,76.0
Margin_Coreset,Margin,Coreset,50,78.0
Margin_Coreset,Margin,Coreset,60,75.0
Margin_Coreset,Margin,Coreset,70,76.0
Margin_Coreset,Margin,Coreset,80,76.0
Margin_Coreset,Margin,Coreset,90,79.0
Margin_Coreset,Margin,Coreset,100,78.0
Margin_Coreset,Margin,Coreset,110,78.0
BALD_Coreset,BALD,Coreset,10,43.0
BALD_Coreset,BALD,Coreset,20,47.0
BALD_Coreset,BALD,Coreset,30,59.0
BALD_Coreset,BALD,Coreset,40,77.0
BALD_Coreset,BALD,Coreset,50,77.0
BALD_Coreset,BALD,Coreset,60,76.0
BALD_Coreset,BALD,Coreset,70,78.0
BALD_Coreset,BALD,Coreset,80,81.0
BALD_Coreset,BALD,Coreset,90,80.0
BALD_Coreset,BALD,Coreset,100,80.0
BALD_Coreset,BALD,Coreset,110,80.0
BALD_Coreset,BALD,Coreset,10,43.0
BALD_Coreset,BALD,Coreset,20,51.0
BALD_Coreset,BALD,Coreset,30,59.0
BALD_Coreset,BALD,Coreset,40,73.0
BALD_Coreset,BALD,Coreset,50,73.0
BALD_Coreset,BALD,Coreset,60,76.0
BALD_Coreset,BALD,Coreset,70,77.0
BALD_Coreset,BALD,Coreset,80,83.0
BALD_Coreset,BALD,Coreset,90,83.0
BALD_Coreset,BALD,Coreset,100,84.0
BALD_Coreset,BALD,Coreset,110,85.0
BALD_Coreset,BALD,Coreset,10,43.0
BALD_Coreset,BALD,Coreset,20,61.0
BALD_Coreset,BALD,Coreset,30,61.0
BALD_Coreset,BALD,Coreset,40,68.0
BALD_Coreset,BALD,Coreset,50,72.0
BALD_Coreset,BALD,Coreset,60,74.0
BALD_Coreset,BALD,Coreset,70,77.0
BALD_Coreset,BALD,Coreset,80,85.0
BALD_Coreset,BALD,Coreset,90,85.0
BALD_Coreset,BALD,Coreset,100,86.0
BALD_Coreset,BALD,Coreset,110,86.0
BALD_Coreset,BALD,Coreset,10,43.0
BALD_Coreset,BALD,Coreset,20,49.0
BALD_Coreset,BALD,Coreset,30,65.0
BALD_Coreset,BALD,Coreset,40,62.0
BALD_Coreset,BALD,Coreset,50,74.0
BALD_Coreset,BALD,Coreset,60,75.0
BALD_Coreset,BALD,Coreset,70,73.0
BALD_Coreset,BALD,Coreset,80,80.0
BALD_Coreset,BALD,Coreset,90,83.0
BALD_Coreset,BALD,Coreset,100,84.0
BALD_Coreset,BALD,Coreset,110,82.0
BALD_Coreset,BALD,Coreset,10,43.0
BALD_Coreset,BALD,Coreset,20,49.0
BALD_Coreset,BALD,Coreset,30,64.0
BALD_Coreset,BALD,Coreset,40,76.0
BALD_Coreset,BALD,Coreset,50,77.0
BALD_Coreset,BALD,Coreset,60,71.0
BALD_Coreset,BALD,Coreset,70,76.0
BALD_Coreset,BALD,Coreset,80,77.0
BALD_Coreset,BALD,Coreset,90,77.0
BALD_Coreset,BALD,Coreset,100,82.0
BALD_Coreset,BALD,Coreset,110,83.0
VAAL_Coreset,VAAL,Coreset,10,49.0
VAAL_Coreset,VAAL,Coreset,20,67.0
VAAL_Coreset,VAAL,Coreset,30,61.0
VAAL_Coreset,VAAL,Coreset,40,74.0
VAAL_Coreset,VAAL,Coreset,50,79.0
VAAL_Coreset,VAAL,Coreset,60,81.0
VAAL_Coreset,VAAL,Coreset,70,80.0
VAAL_Coreset,VAAL,Coreset,80,85.0
VAAL_Coreset,VAAL,Coreset,90,86.0
VAAL_Coreset,VAAL,Coreset,100,87.0
VAAL_Coreset,VAAL,Coreset,110,87.0
VAAL_Coreset,VAAL,Coreset,10,49.0
VAAL_Coreset,VAAL,Coreset,20,66.0
VAAL_Coreset,VAAL,Coreset,30,75.0
VAAL_Coreset,VAAL,Coreset,40,74.0
VAAL_Coreset,VAAL,Coreset,50,77.0
VAAL_Coreset,VAAL,Coreset,60,77.0
VAAL_Coreset,VAAL,Coreset,70,79.0
VAAL_Coreset,VAAL,Coreset,80,80.0
VAAL_Coreset,VAAL,Coreset,90,83.0
VAAL_Coreset,VAAL,Coreset,100,82.0
VAAL_Coreset,VAAL,Coreset,110,82.0
VAAL_Coreset,VAAL,Coreset,10,49.0
VAAL_Coreset,VAAL,Coreset,20,59.0
VAAL_Coreset,VAAL,Coreset,30,70.0
VAAL_Coreset,VAAL,Coreset,40,71.0
VAAL_Coreset,VAAL,Coreset,50,73.0
VAAL_Coreset,VAAL,Coreset,60,75.0
VAAL_Coreset,VAAL,Coreset,70,80.0
VAAL_Coreset,VAAL,Coreset,80,82.0
VAAL_Coreset,VAAL,Coreset,90,79.0
VAAL_Coreset,VAAL,Coreset,100,77.0
VAAL_Coreset,VAAL,Coreset,110,80.0
VAAL_Coreset,VAAL,Coreset,10,49.0
VAAL_Coreset,VAAL,Coreset,20,53.0
VAAL_Coreset,VAAL,Coreset,30,69.0
VAAL_Coreset,VAAL,Coreset,40,71.0
VAAL_Coreset,VAAL,Coreset,50,75.0
VAAL_Coreset,VAAL,Coreset,60,81.0
VAAL_Coreset,VAAL,Coreset,70,85.0
VAAL_Coreset,VAAL,Coreset,80,86.0
VAAL_Coreset,VAAL,Coreset,90,88.0
VAAL_Coreset,VAAL,Coreset,100,88.0
VAAL_Coreset,VAAL,Coreset,110,88.0
VAAL_Coreset,VAAL,Coreset,10,49.0
VAAL_Coreset,VAAL,Coreset,20,60.0
VAAL_Coreset,VAAL,Coreset,30,72.0
VAAL_Coreset,VAAL,Coreset,40,67.0
VAAL_Coreset,VAAL,Coreset,50,77.0
VAAL_Coreset,VAAL,Coreset,60,81.0
VAAL_Coreset,VAAL,Coreset,70,83.0
VAAL_Coreset,VAAL,Coreset,80,87.0
VAAL_Coreset,VAAL,Coreset,90,87.0
VAAL_Coreset,VAAL,Coreset,100,87.0
VAAL_Coreset,VAAL,Coreset,110,89.0
Coreset_Coreset,Coreset,Coreset,10,66.0
Coreset_Coreset,Coreset,Coreset,20,63.0
Coreset_Coreset,Coreset,Coreset,30,77.0
Coreset_Coreset,Coreset,Coreset,40,76.0
Coreset_Coreset,Coreset,Coreset,50,77.0
Coreset_Coreset,Coreset,Coreset,60,78.0
Coreset_Coreset,Coreset,Coreset,70,79.0
Coreset_Coreset,Coreset,Coreset,80,83.0
Coreset_Coreset,Coreset,Coreset,90,83.0
Coreset_Coreset,Coreset,Coreset,100,82.0
Coreset_Coreset,Coreset,Coreset,110,84.0
Coreset_Coreset,Coreset,Coreset,10,66.0
Coreset_Coreset,Coreset,Coreset,20,67.0
Coreset_Coreset,Coreset,Coreset,30,71.0
Coreset_Coreset,Coreset,Coreset,40,68.0
Coreset_Coreset,Coreset,Coreset,50,76.0
Coreset_Coreset,Coreset,Coreset,60,79.0
Coreset_Coreset,Coreset,Coreset,70,80.0
Coreset_Coreset,Coreset,Coreset,80,82.0
Coreset_Coreset,Coreset,Coreset,90,82.0
Coreset_Coreset,Coreset,Coreset,100,85.0
Coreset_Coreset,Coreset,Coreset,110,84.0
Coreset_Coreset,Coreset,Coreset,10,66.0
Coreset_Coreset,Coreset,Coreset,20,66.0
Coreset_Coreset,Coreset,Coreset,30,80.0
Coreset_Coreset,Coreset,Coreset,40,79.0
Coreset_Coreset,Coreset,Coreset,50,77.0
Coreset_Coreset,Coreset,Coreset,60,82.0
Coreset_Coreset,Coreset,Coreset,70,82.0
Coreset_Coreset,Coreset,Coreset,80,84.0
Coreset_Coreset,Coreset,Coreset,90,82.0
Coreset_Coreset,Coreset,Coreset,100,84.0
Coreset_Coreset,Coreset,Coreset,110,83.0
Coreset_Coreset,Coreset,Coreset,10,66.0
Coreset_Coreset,Coreset,Coreset,20,67.0
Coreset_Coreset,Coreset,Coreset,30,70.0
Coreset_Coreset,Coreset,Coreset,40,71.0
Coreset_Coreset,Coreset,Coreset,50,73.0
Coreset_Coreset,Coreset,Coreset,60,79.0
Coreset_Coreset,Coreset,Coreset,70,77.0
Coreset_Coreset,Coreset,Coreset,80,78.0
Coreset_Coreset,Coreset,Coreset,90,78.0
Coreset_Coreset,Coreset,Coreset,100,82.0
Coreset_Coreset,Coreset,Coreset,110,83.0
Coreset_Coreset,Coreset,Coreset,10,66.0
Coreset_Coreset,Coreset,Coreset,20,66.0
Coreset_Coreset,Coreset,Coreset,30,64.0
Coreset_Coreset,Coreset,Coreset,40,65.0
Coreset_Coreset,Coreset,Coreset,50,68.0
Coreset_Coreset,Coreset,Coreset,60,75.0
Coreset_Coreset,Coreset,Coreset,70,79.0
Coreset_Coreset,Coreset,Coreset,80,82.0
Coreset_Coreset,Coreset,Coreset,90,83.0
Coreset_Coreset,Coreset,Coreset,100,84.0
Coreset_Coreset,Coreset,Coreset,110,86.0
