Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,64.0,63.0,70.0,74.0,60.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,69.0,62.0,70.0,79.0,59.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,65.0,65.0,76.0,73.0,64.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,68.0,61.0,78.0,77.0,67.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,68.0,61.0,80.0,78.0,71.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,64.0,68.0,81.0,79.0,68.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,120,68.0,78.0,79.0,80.0,72.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,41.0,41.0,41.0,41.0,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,41.0,41.0,41.0,41.0,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,41.0,41.0,55.00000000000001,41.0,41.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,55.00000000000001,60.0,56.99999999999999,53.0,50.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,57.99999999999999,62.0,66.0,56.00000000000001,62.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,56.00000000000001,64.0,57.99999999999999,56.99999999999999,69.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,56.99999999999999,62.0,64.0,63.0,67.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,59.0,71.0,71.0,67.0,73.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,64.0,76.0,70.0,71.0,74.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,69.0,79.0,73.0,73.0,72.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,120,73.0,73.0,71.0,71.0,72.0
Consistency_BALD,Consistency,BALD,20,66.0,66.0,66.0,66.0,66.0
Consistency_BALD,Consistency,BALD,30,70.0,61.0,66.0,71.0,72.0
Consistency_BALD,Consistency,BALD,40,66.0,64.0,75.0,70.0,78.0
Consistency_BALD,Consistency,BALD,50,67.0,71.0,82.0,70.0,73.0
Consistency_BALD,Consistency,BALD,60,74.0,74.0,77.0,70.0,74.0
Consistency_BALD,Consistency,BALD,70,76.0,75.0,78.0,70.0,74.0
Consistency_BALD,Consistency,BALD,80,76.0,75.0,78.0,77.0,72.0
Consistency_BALD,Consistency,BALD,90,73.0,76.0,80.0,72.0,77.0
Consistency_BALD,Consistency,BALD,100,76.0,67.0,81.0,73.0,78.0
Consistency_BALD,Consistency,BALD,110,78.0,73.0,78.0,71.0,72.0
Consistency_BALD,Consistency,BALD,120,79.0,70.0,75.0,75.0,75.0
Entropy_BALD,Entropy,BALD,20,51.0,51.0,51.0,51.0,51.0
Entropy_BALD,Entropy,BALD,30,53.0,59.0,44.0,56.00000000000001,48.0
Entropy_BALD,Entropy,BALD,40,55.00000000000001,61.0,45.0,52.0,49.0
Entropy_BALD,Entropy,BALD,50,56.99999999999999,56.00000000000001,44.0,50.0,51.0
Entropy_BALD,Entropy,BALD,60,57.99999999999999,64.0,51.0,51.0,53.0
Entropy_BALD,Entropy,BALD,70,61.0,66.0,54.0,55.00000000000001,56.99999999999999
Entropy_BALD,Entropy,BALD,80,67.0,66.0,51.0,55.00000000000001,54.0
Entropy_BALD,Entropy,BALD,90,65.0,62.0,54.0,63.0,56.00000000000001
Entropy_BALD,Entropy,BALD,100,66.0,64.0,53.0,67.0,59.0
Entropy_BALD,Entropy,BALD,110,64.0,63.0,62.0,62.0,61.0
Entropy_BALD,Entropy,BALD,120,65.0,60.0,60.0,65.0,64.0
Margin_BALD,Margin,BALD,20,67.0,67.0,67.0,67.0,67.0
Margin_BALD,Margin,BALD,30,68.0,64.0,64.0,69.0,76.0
Margin_BALD,Margin,BALD,40,69.0,69.0,67.0,67.0,77.0
Margin_BALD,Margin,BALD,50,70.0,74.0,66.0,70.0,79.0
Margin_BALD,Margin,BALD,60,71.0,77.0,64.0,71.0,77.0
Margin_BALD,Margin,BALD,70,72.0,76.0,66.0,66.0,77.0
Margin_BALD,Margin,BALD,80,71.0,76.0,67.0,69.0,76.0
Margin_BALD,Margin,BALD,90,70.0,76.0,71.0,69.0,77.0
Margin_BALD,Margin,BALD,100,76.0,76.0,72.0,69.0,78.0
Margin_BALD,Margin,BALD,110,74.0,76.0,74.0,70.0,78.0
Margin_BALD,Margin,BALD,120,77.0,77.0,66.0,70.0,79.0
BALD_BALD,BALD,BALD,20,43.0,43.0,43.0,43.0,43.0
BALD_BALD,BALD,BALD,30,45.0,46.0,45.0,47.0,51.0
BALD_BALD,BALD,BALD,40,46.0,48.0,52.0,57.99999999999999,48.0
BALD_BALD,BALD,BALD,50,53.0,49.0,63.0,53.0,54.0
BALD_BALD,BALD,BALD,60,54.0,54.0,61.0,54.0,57.99999999999999
BALD_BALD,BALD,BALD,70,56.00000000000001,56.00000000000001,66.0,56.00000000000001,61.0
BALD_BALD,BALD,BALD,80,56.99999999999999,56.00000000000001,64.0,59.0,67.0
BALD_BALD,BALD,BALD,90,54.0,55.00000000000001,63.0,60.0,64.0
BALD_BALD,BALD,BALD,100,59.0,56.00000000000001,70.0,55.00000000000001,61.0
BALD_BALD,BALD,BALD,110,60.0,57.99999999999999,71.0,60.0,66.0
BALD_BALD,BALD,BALD,120,65.0,60.0,70.0,71.0,69.0
VAAL_BALD,VAAL,BALD,20,49.0,49.0,49.0,49.0,49.0
VAAL_BALD,VAAL,BALD,30,47.0,55.00000000000001,56.00000000000001,53.0,63.0
VAAL_BALD,VAAL,BALD,40,55.00000000000001,55.00000000000001,50.0,66.0,51.0
VAAL_BALD,VAAL,BALD,50,59.0,74.0,55.00000000000001,69.0,56.00000000000001
VAAL_BALD,VAAL,BALD,60,64.0,77.0,51.0,63.0,56.00000000000001
VAAL_BALD,VAAL,BALD,70,72.0,80.0,61.0,68.0,66.0
VAAL_BALD,VAAL,BALD,80,77.0,80.0,62.0,69.0,67.0
VAAL_BALD,VAAL,BALD,90,80.0,79.0,67.0,72.0,67.0
VAAL_BALD,VAAL,BALD,100,80.0,79.0,69.0,77.0,81.0
VAAL_BALD,VAAL,BALD,110,80.0,78.0,71.0,79.0,82.0
VAAL_BALD,VAAL,BALD,120,77.0,80.0,70.0,82.0,81.0
Coreset_BALD,Coreset,BALD,20,66.0,66.0,66.0,66.0,66.0
Coreset_BALD,Coreset,BALD,30,66.0,67.0,71.0,66.0,73.0
Coreset_BALD,Coreset,BALD,40,70.0,75.0,74.0,60.0,71.0
Coreset_BALD,Coreset,BALD,50,71.0,78.0,73.0,66.0,78.0
Coreset_BALD,Coreset,BALD,60,71.0,79.0,68.0,73.0,74.0
Coreset_BALD,Coreset,BALD,70,73.0,79.0,67.0,71.0,83.0
Coreset_BALD,Coreset,BALD,80,72.0,75.0,66.0,76.0,84.0
Coreset_BALD,Coreset,BALD,90,77.0,80.0,73.0,77.0,83.0
Coreset_BALD,Coreset,BALD,100,70.0,78.0,75.0,81.0,83.0
Coreset_BALD,Coreset,BALD,110,68.0,78.0,75.0,78.0,82.0
Coreset_BALD,Coreset,BALD,120,71.0,79.0,76.0,80.0,78.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,80.0,80.0,80.0,80.0,80.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,85.0,83.0,83.0,77.0,80.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,84.0,79.0,87.0,82.0,85.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,87.0,83.0,88.0,79.0,86.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,87.0,84.0,88.0,85.0,86.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,88.0,84.0,90.0,87.0,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,89.0,85.0,88.0,85.0,89.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,85.0,86.0,89.0,86.0,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,83.0,86.0,89.0,84.0,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,85.0,86.0,89.0,84.0,88.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,120,84.0,90.0,89.0,84.0,89.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,20,66.0,66.0,66.0,66.0,66.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,30,78.0,71.0,68.0,73.0,69.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,40,83.0,76.0,76.0,74.0,78.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,50,84.0,78.0,78.0,79.0,80.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,60,83.0,83.0,75.0,78.0,85.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,70,84.0,84.0,76.0,80.0,87.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,80,88.0,86.0,80.0,78.0,89.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,90,88.0,84.0,83.0,73.0,89.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,100,85.0,88.0,82.0,75.0,86.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,110,87.0,87.0,84.0,81.0,87.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,120,87.0,85.0,82.0,83.0,86.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,20,41.0,41.0,41.0,41.0,41.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,30,68.0,63.0,70.0,53.0,56.00000000000001
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,40,69.0,74.0,72.0,75.0,55.00000000000001
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,50,73.0,75.0,79.0,75.0,76.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,60,76.0,74.0,75.0,76.0,79.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,70,77.0,75.0,78.0,75.0,81.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,80,79.0,72.0,83.0,76.0,82.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,90,83.0,73.0,85.0,80.0,83.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,100,82.0,68.0,86.0,80.0,84.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,110,84.0,70.0,88.0,78.0,85.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,120,82.0,68.0,86.0,76.0,86.0
Consistency_Coreset,Consistency,Coreset,20,66.0,66.0,66.0,66.0,66.0
Consistency_Coreset,Consistency,Coreset,30,73.0,77.0,73.0,69.0,73.0
Consistency_Coreset,Consistency,Coreset,40,71.0,74.0,69.0,73.0,74.0
Consistency_Coreset,Consistency,Coreset,50,83.0,78.0,84.0,78.0,73.0
Consistency_Coreset,Consistency,Coreset,60,83.0,80.0,84.0,83.0,74.0
Consistency_Coreset,Consistency,Coreset,70,84.0,81.0,84.0,84.0,79.0
Consistency_Coreset,Consistency,Coreset,80,84.0,87.0,86.0,84.0,78.0
Consistency_Coreset,Consistency,Coreset,90,88.0,84.0,91.0,87.0,78.0
Consistency_Coreset,Consistency,Coreset,100,89.0,86.0,90.0,86.0,84.0
Consistency_Coreset,Consistency,Coreset,110,89.0,88.0,90.0,87.0,87.0
Consistency_Coreset,Consistency,Coreset,120,89.0,88.0,90.0,89.0,80.0
Entropy_Coreset,Entropy,Coreset,20,51.0,51.0,51.0,51.0,51.0
Entropy_Coreset,Entropy,Coreset,30,56.99999999999999,61.0,55.00000000000001,65.0,49.0
Entropy_Coreset,Entropy,Coreset,40,64.0,62.0,60.0,69.0,64.0
Entropy_Coreset,Entropy,Coreset,50,65.0,56.99999999999999,62.0,76.0,70.0
Entropy_Coreset,Entropy,Coreset,60,78.0,61.0,67.0,74.0,74.0
Entropy_Coreset,Entropy,Coreset,70,81.0,73.0,73.0,75.0,79.0
Entropy_Coreset,Entropy,Coreset,80,83.0,79.0,74.0,77.0,78.0
Entropy_Coreset,Entropy,Coreset,90,85.0,82.0,74.0,75.0,83.0
Entropy_Coreset,Entropy,Coreset,100,84.0,79.0,75.0,73.0,81.0
Entropy_Coreset,Entropy,Coreset,110,85.0,84.0,80.0,76.0,83.0
Entropy_Coreset,Entropy,Coreset,120,86.0,86.0,82.0,86.0,82.0
Margin_Coreset,Margin,Coreset,20,67.0,67.0,67.0,67.0,67.0
Margin_Coreset,Margin,Coreset,30,73.0,72.0,76.0,75.0,74.0
Margin_Coreset,Margin,Coreset,40,73.0,81.0,80.0,74.0,77.0
Margin_Coreset,Margin,Coreset,50,76.0,78.0,76.0,80.0,74.0
Margin_Coreset,Margin,Coreset,60,78.0,77.0,75.0,79.0,86.0
Margin_Coreset,Margin,Coreset,70,75.0,78.0,78.0,80.0,85.0
Margin_Coreset,Margin,Coreset,80,76.0,77.0,79.0,89.0,88.0
Margin_Coreset,Margin,Coreset,90,76.0,82.0,82.0,89.0,87.0
Margin_Coreset,Margin,Coreset,100,79.0,80.0,75.0,90.0,87.0
Margin_Coreset,Margin,Coreset,110,78.0,87.0,81.0,91.0,90.0
Margin_Coreset,Margin,Coreset,120,78.0,88.0,89.0,91.0,89.0
BALD_Coreset,BALD,Coreset,20,43.0,43.0,43.0,43.0,43.0
BALD_Coreset,BALD,Coreset,30,49.0,51.0,61.0,49.0,47.0
BALD_Coreset,BALD,Coreset,40,64.0,59.0,61.0,65.0,59.0
BALD_Coreset,BALD,Coreset,50,76.0,73.0,68.0,62.0,77.0
BALD_Coreset,BALD,Coreset,60,77.0,73.0,72.0,74.0,77.0
BALD_Coreset,BALD,Coreset,70,71.0,76.0,74.0,75.0,76.0
BALD_Coreset,BALD,Coreset,80,76.0,77.0,77.0,73.0,78.0
BALD_Coreset,BALD,Coreset,90,77.0,83.0,85.0,80.0,81.0
BALD_Coreset,BALD,Coreset,100,77.0,83.0,85.0,83.0,80.0
BALD_Coreset,BALD,Coreset,110,82.0,84.0,86.0,84.0,80.0
BALD_Coreset,BALD,Coreset,120,83.0,85.0,86.0,82.0,80.0
VAAL_Coreset,VAAL,Coreset,20,49.0,49.0,49.0,49.0,49.0
VAAL_Coreset,VAAL,Coreset,30,67.0,60.0,66.0,53.0,59.0
VAAL_Coreset,VAAL,Coreset,40,61.0,72.0,75.0,69.0,70.0
VAAL_Coreset,VAAL,Coreset,50,74.0,67.0,74.0,71.0,71.0
VAAL_Coreset,VAAL,Coreset,60,79.0,77.0,77.0,75.0,73.0
VAAL_Coreset,VAAL,Coreset,70,81.0,81.0,77.0,81.0,75.0
VAAL_Coreset,VAAL,Coreset,80,80.0,83.0,79.0,85.0,80.0
VAAL_Coreset,VAAL,Coreset,90,85.0,87.0,80.0,86.0,82.0
VAAL_Coreset,VAAL,Coreset,100,86.0,87.0,83.0,88.0,79.0
VAAL_Coreset,VAAL,Coreset,110,87.0,87.0,82.0,88.0,77.0
VAAL_Coreset,VAAL,Coreset,120,87.0,89.0,82.0,88.0,80.0
Coreset_Coreset,Coreset,Coreset,20,66.0,66.0,66.0,66.0,66.0
Coreset_Coreset,Coreset,Coreset,30,67.0,66.0,67.0,63.0,66.0
Coreset_Coreset,Coreset,Coreset,40,70.0,80.0,71.0,77.0,64.0
Coreset_Coreset,Coreset,Coreset,50,71.0,79.0,68.0,76.0,65.0
Coreset_Coreset,Coreset,Coreset,60,73.0,77.0,76.0,77.0,68.0
Coreset_Coreset,Coreset,Coreset,70,79.0,82.0,79.0,78.0,75.0
Coreset_Coreset,Coreset,Coreset,80,77.0,82.0,80.0,79.0,79.0
Coreset_Coreset,Coreset,Coreset,90,78.0,84.0,82.0,83.0,82.0
Coreset_Coreset,Coreset,Coreset,100,78.0,82.0,82.0,83.0,83.0
Coreset_Coreset,Coreset,Coreset,110,82.0,84.0,85.0,82.0,84.0
Coreset_Coreset,Coreset,Coreset,120,83.0,83.0,84.0,84.0,86.0
